-108.471298217773,26.9613304138184
-108.604202270508,27.0380592346191
-108.665298461914,27.1519393920898
-108.63639831543,27.3191604614258
-108.667503356934,27.4041595458984
-108.655296325684,27.5200004577637
-108.775001525879,27.5994396209717
-108.809700012207,27.711669921875
-108.913902282715,27.7849998474121
-109.14640045166,28.1758308410645
-109.055801391602,28.2991600036621
-109.022003173828,28.2758293151855
-108.976997375488,28.305549621582
-108.880798339844,28.2983303070068
-108.652496337891,28.2122192382812
-108.56559753418,28.2891693115234
-108.689498901367,28.6963901519775
-108.623901367188,28.771110534668
-108.707801818848,29.4008293151855
-108.61360168457,29.4011096954346
-108.558097839355,29.992769241333
-108.677803039551,30.5758304595947
-108.735000610352,30.6324996948242
-108.79810333252,31.2049999237061
-108.836097717285,31.1569404602051
-108.891403198242,31.1922206878662
-108.827308654785,31.3434505462646
-108.210060119629,31.3437423706055
-108.202659606934,31.7868041992188
-107.282997131348,31.7849807739258
-106.538970947266,31.7861976623535
-106.383041381836,31.7337627410889
-106.212753295898,31.4781284332275
-105.998359680176,31.3938179016113
-105.769729614258,31.1707801818848
-105.603218078613,31.0864276885986
-105.554382324219,30.9982852935791
-105.409065246582,30.9025096893311
-105.390312194824,30.8530807495117
-105.313781738281,30.8165073394775
-105.28759765625,30.8319492340088
-105.258186340332,30.7976531982422
-105.214340209961,30.8120861053467
-105.060562133789,30.6878700256348
-104.997543334961,30.6843338012695
-104.986930847168,30.6413249969482
-104.890678405762,30.570556640625
-104.852996826172,30.3922634124756
-104.80647277832,30.3764476776123
-104.813957214355,30.3504695892334
-104.702613830566,30.238489151001
-104.674758911133,30.1489639282227
-104.696495056152,30.0573024749756
-104.674369812012,29.9092826843262
-104.577560424805,29.8079357147217
-104.535247802734,29.6794662475586
-104.377593994141,29.5506114959717
-104.204734802246,29.4840412139893
-104.16438293457,29.4007148742676
-104.045631408691,29.3281192779541
-103.786994934082,29.2672595977783
-103.767761230469,29.2812404632568
-103.782157897949,29.2297954559326
-103.739852905273,29.2303485870361
-103.720314025879,29.1906318664551
-103.526237487793,29.1466464996338
-103.474075317383,29.0721340179443
-103.375450134277,29.0321083068848
-103.335517883301,29.0503387451172
-103.290145874023,28.9977321624756
-103.954696655273,27.8705501556396
-103.630897521973,26.6610794067383
-103.844200134277,26.728889465332
-104.188301086426,26.7563896179199
-104.55110168457,26.3505592346191
-104.607498168945,26.3555507659912
-104.725601196289,26.4505500793457
-104.796699523926,26.4333305358887
-104.843902587891,26.492769241333
-105.01000213623,26.4594402313232
-105.12190246582,26.521390914917
-105.138298034668,26.541389465332
-105.326103210449,26.458890914917
-105.585296630859,26.5877799987793
-105.636901855469,26.6627807617188
-105.753898620605,26.6550006866455
-106.027496337891,26.8386096954346
-106.091903686523,26.7350006103516
-106.126998901367,26.7694396972656
-106.153297424316,26.7522201538086
-106.172203063965,26.5913906097412
-106.239501953125,26.4150009155273
-106.344703674316,26.3688907623291
-106.449996948242,26.3763904571533
-106.367500305176,26.1474990844727
-106.403099060059,26.0799999237061
-106.520797729492,26.021110534668
-106.533599853516,25.7891693115234
-106.740303039551,25.6224994659424
-107.084098815918,25.6060905456543
-107.151702880859,25.7755508422852
-107.299697875977,25.9433307647705
-107.366401672363,26.1152801513672
-107.784400939941,26.2002792358398
-107.846702575684,26.6399993896484
-108.003898620605,26.8197193145752
-108.035598754883,26.9475002288818
-108.220596313477,26.972770690918
-108.248901367188,27.0408306121826
-108.305297851562,27.0613899230957
-108.404998779297,27.0308303833008
-108.471298217773,26.9613304138184
