-101.846199035645,22.0117607116699
-101.965301513672,21.8830509185791
-102.046096801758,21.8516693115234
-102.083297729492,21.7686100006104
-102.240303039551,21.6555500030518
-102.493103027344,21.687219619751
-102.644996643066,21.7638893127441
-102.741401672363,21.7241706848145
-102.851699829102,21.8233299255371
-102.844703674316,21.930269241333
-102.706901550293,22.0833301544189
-102.63500213623,22.2783298492432
-102.45059967041,22.3372192382812
-102.325798034668,22.458890914917
-102.287200927734,22.4563903808594
-102.273597717285,22.3558292388916
-102.219200134277,22.3722190856934
-102.155799865723,22.3241691589355
-102.154403686523,22.285270690918
-102.024200439453,22.2519397735596
-102.056396484375,22.1377792358398
-101.936401367188,22.1144409179688
-101.846199035645,22.0117607116699
